TKu225547568,杭州,前面部分烂后面好所已7分,3.5,2016-06-25 20:05:41
_qqw4k1404226757,,妇联、(●—●),5.0,2016-06-23 14:17:18
PRime.,,漫威入坑作，我刚开始接触这些英雄除了浩克，在电影就是关注钢铁侠，在海里的mark6从水面飞出就好激动，又认识雷神这些人物，复仇者集结在纽约一起阻止洛基，暴打暴爽，和《无敌浩克》一样看了两遍，在此之后就决定补了整个mcu和别家公司的漫威电影。,5.0,2016-06-21 12:41:28
不暴走的金克丝,绍兴,记得当时还蛮激动的 毕竟漫威死忠党,4.5,2016-06-13 14:23:46
lamzlp,庆阳,空中的航母，无敌的联盟！凸^-^凸,4.5,2016-06-10 23:54:15
步语轩觞,北京,挺精彩的，有一些笑点，蛮经典的,4.0,2016-06-10 21:14:17
大猫nancy,天津,漫威电影 风格依旧,5.0,2016-06-09 10:57:22
hujiajiu,,超能力大混战,4.5,2016-06-08 05:10:07
苏打频率,,复仇者联盟的起源，洛基被绿巨人打的好可怜啊。绿巨人的设定貌似有点bug，之前打黑寡妇六亲不认跟打狗一样，后面就组队一致对外了？还有就是洛基的洗脑大法也太弱了吧。,3.5,2016-06-08 01:04:51
张天师1123,,漫威大法好！,4.0,2016-06-03 00:43:20
leonie,北京,经典的漫威作品，延续一直的拯救世界的梗，但人物刻画，故事情节以及动作画面都很不错,4.5,2016-04-15 10:40:57
吃藕丑,,看了才发现看过,3.0,2016-04-14 17:31:44
墨羽小正太,泰州,第一部最经典,5.0,2016-04-13 20:17:20
Amber_你依然帅气,青岛,RDJ和抖森帅的啊   剧情好精彩,5.0,2016-04-09 11:30:59
snowskylover,太原,和兄弟一起在昌平看的，好看，绿巨人和雷神挺逗～,4.0,2016-04-09 11:06:59
zznhero,天津,第一次看很震撼,5.0,2016-04-09 10:42:15
Andy,,讨厌钢铁侠。讨厌所有人都分不出胜负,2.5,2016-04-06 10:14:51
小小子,上海,完美的电影。,5.0,2016-04-04 23:34:50
超级巴粉812,沈阳,比第二部好看,4.0,2016-04-04 09:46:41
时小缘,,妇联万岁！！！！！,5.0,2016-03-30 22:48:07
呢喃的海,,没什么说的，光看特效就够喜欢了,4.5,2016-03-29 11:44:01
pixie1215,福州,大乱斗好过瘾,4.5,2016-03-26 02:50:02
A喵zyx,,一般般，爆米花电影，剧情俗套，而且洛基boss也太弱了吧,3.0,2016-03-23 18:13:59
支支付付宝宝,漯河,演的有点杂  没单个好看  各自的电影都是经典,3.5,2016-03-22 08:43:07
风飘零,,燃，太燃了，绝对精彩，绝对好看，超级英雄片必看之作。。。,4.5,2016-03-20 23:46:48
寒窗阁,张掖,大爱队长，但说实话比不上第一部，非常讨厌黑寡妇的便装装扮丑爆了，尤其和绿巨人的感情戏太差了  大爱队长和铁人，,4.0,2016-02-02 17:58:40
