阿焰并没有钱,天津,作为漫威宇宙的开山之作，钢铁侠1拍的真是太棒了，小罗伯特唐尼成功的演绎出了托尼斯塔克所需要展示的形象。这部的反派是铁霸王，而且属于漫威电影宇宙系列的第一个一次性反派了，不过反派还有十戒帮，这个是满大人手下的帮派。这部电影同时也引出战争机器和神盾局以及最重要的彩蛋——尼克弗里。,4.5,2017-09-20 22:59:35
中DR,南京,marvel的开山之作 开启了超级英雄系列电影 Tony Pepper 最佳cp！,4.5,2017-09-18 18:48:17
JeremyLuan,张家口,漫威宇宙的开篇之作，百看不厌,5.0,2017-09-05 09:15:42
火星国总统,北京,总梦想有钢铁侠那样的日子，可是混的连蜘蛛侠都不如。,4.0,2017-08-21 17:08:09
WEG198839821,北京,钢铁侠才是漫威第一复仇者，成功开启了漫威世界之旅。,5.0,2017-08-13 09:24:02
有老师,广元,带我入铁人坑的起始作品，非常能够吸引当时未经世事的少年,5.0,2017-08-05 23:50:48
叮当响,东莞,特效和剧情都还不错，但缺乏些说不出的亮点，打个分85分,4.0,2017-06-11 22:18:01
鱼在水中游,天津,看过而已看过而已,0.5,2017-06-05 22:11:42
高锰酸钾12138,天津,漫威时代开篇之作！,4.0,2017-05-30 09:09:28
Mr.Chen,长垣,漫威叙述故事挺厉害的，几乎把所有的漫威英雄做了个传记，几乎每个英雄都有自己的电影。,4.0,2017-05-25 14:13:21
张晨,莱芜,每一个英雄背后都有一段坎坷的故事，只有经历过才能成长成功，从一个制造武器的富二代到一个反对战争和武器的科技天才，钢铁侠用不可能告诉了人们没有不可能！,4.0,2017-05-17 14:35:52
白兔糖,武汉,托尼太可爱了,4.5,2017-05-17 09:06:42
看电影的人,中山,我活下来，是因为一个无法抗拒的理由。,4.5,2017-05-09 12:14:47
苏苏爱大晨,广州,哈哈很好的故事,4.0,2017-05-08 02:06:11
hujiajiu,,很酷，很帅，很有钱,4.0,2016-06-08 05:09:45
Chen.Chong,,无5句8女路角角落落哭了金龙鱼羁绊壳聚糖劳劳碌碌,5.0,2016-06-05 13:36:57
张天师1123,,真正意义上的漫威世界开片作,5.0,2016-06-03 00:36:25
MistyLiu,天津,钢铁侠的开始，漫威的开始，一部传奇的开始！,4.0,2016-06-02 14:20:51
Dream残阳,,无比震撼，剧情起伏大，最爱铁人,4.5,2016-05-30 17:40:02
ycsy316,昆明,想象力比较丰富，也对未来科技的可能性提供了参照，不错的影片。,4.0,2016-05-22 19:15:29
Billy_smooth,上海,绝地重生。帅,5.0,2016-05-14 15:12:08
按时来了,启东,钢铁侠系列之最。取舍做的恰到好处！,4.5,2016-05-14 11:01:26
碎塔,富阳,自产自足的超级英雄。,3.0,2016-05-11 00:35:35
大鸟,,钢铁侠这么聪明,5.0,2016-05-10 22:19:05
EuphemiaY,呼和浩特,喜欢漫威的电影,4.5,2016-05-10 11:12:43
叶子,,富二代如何成为超级英雄,4.5,2016-05-09 20:57:23
金智秀宇宙最乖,,奥迪R8对于钢铁侠来说是不是太便宜了点。,5.0,2016-05-07 10:09:04
Sherlock5254,郑州,漫威宇宙开山之作，骚尼的钢铁纪元！！！～,4.5,2016-05-04 11:30:36
willcaesar,重庆,要不是因为这一部电影，哪儿来的漫威宇宙,4.5,2016-04-25 17:15:00
龙喵,,还不错的样子～,4.0,2016-01-12 08:34:51
逗逗儿cc,,一度对漫威电影怀有偏见，异常排斥拯救世界的超级英雄和过于卖弄的特技和美人。第一次尝试看了钢铁侠，想法有所改观，每个人心中都会有超级英雄，毕竟他们所做的是心之所向大势所趋。,4.0,2016-01-11 22:44:48
Chandelierrrrrr,苏州,最爱的超级英雄，没有之一,4.0,2016-01-06 09:34:09
Wangdep1ngod,,好看的电影！,4.0,2016-01-05 23:29:15
君知否,武汉,系列的第一部总是最出色的。,5.0,2016-01-03 11:08:00
瞌睡的牛仔,广州,完美爆米花电影,4.5,2016-01-02 21:51:02
想不到好名字,常州,漫威宇宙的开山之作啊！,4.0,2015-12-29 23:23:53
公祭NJ1213,南京,又一超级英雄特效片，钢铁侠第一部还算不错，。,4.0,2015-12-27 20:50:01
hey孔孔,芜湖,超爱iron man！,5.0,2015-12-27 13:39:03
AbrahamHong,,"Yes,I'm Iron man.",4.5,2015-12-25 23:39:42
purple_shadow,北京,可以算是漫威宇宙第一阶段的开山之作，绝对耳目一新的感觉，相对于之前很模式化的英雄形象，感觉钢铁侠更符合生活特征，更接地气。高科技的设备也很抓人眼球，比起蝙蝠侠的装备感觉更梦幻一点。钢铁侠算是开启了漫威宇宙电影的时代,4.5,2015-12-23 19:02:39
铁血凯歌,,很好看，精彩刺激，钢甲做的很棒,4.0,2015-12-23 16:59:19
雅雅,,看完以后爱上了漫威电影，不得不说钢铁侠对漫威的重要性,5.0,2015-12-22 22:03:17
八十分,,第一部经典。,4.5,2015-12-20 23:26:47
老卢,沈阳,就因为漫威 所以必须看,4.0,2015-12-20 19:54:22
丨暮雨凝霜o,烟台,漫威首部英雄电影。小罗布特唐尼演绎钢铁侠。,4.5,2015-11-08 00:41:01
Lorraine__Cheung,大连,复仇者联盟里最爱的一个,5.0,2015-10-30 00:00:50
qinqinkevin,,漫威的题材都属于可看性还比较强的片子。第一部里，托尼作为有点高高在上的钻石王老五因为自己的一些经历开始变得更接地气，同时也让人看到了他性格中比较矛盾的一面，对于超级英雄这一头衔似乎来的有点突然有点快，还要适应适应,4.0,2015-10-29 18:41:49
Aurora,郑州,小罗伯特唐尼，帅爆,5.0,2015-10-27 10:21:02
yexuanhong,,一看就喜欢上了钢铁侠,5.0,2015-10-22 11:15:04
乐逍遥,广州,看过，但不是在影院,4.0,2015-10-21 14:21:08
Kevin,,第一次看就给人眼前一亮的感觉，开启了漫威电影宇宙，强烈推荐,4.5,2015-10-16 21:19:17
Tu233,南京,开启新英雄的篇章了,5.0,2015-10-05 17:28:58
曾同学,,预告片令我欣喜若狂，我爱这部片子,4.5,2015-10-05 14:01:47
kSJ921062015,福州,我就是iron man,3.0,2015-10-03 17:34:04
臭童,,总觉第一部才是经典,5.0,2015-09-28 23:32:14
安安1057,,超爱这种搞笑英雄。,4.0,2015-09-27 17:30:13
鲲鹏万里,,如果三四十年代最具美国特色的类型片是西部片，八九十年代最具美国特色的类型片是科幻片，那么二十一世纪发展至今最具美国特色的类型片就是以漫画英雄为主要人物的新科幻电影了。《钢铁侠》无疑把这类电影的视觉特效推到了一个顶峰。——基督山伯爵 虽说《钢铁侠》在MARVEL的漫画中与《蜘蛛侠》、《X战警》、《神奇四侠》齐名，但是这部漫画在中国的知名度与普及率却远远不及《蜘蛛侠》与《X战警》系列那么家喻户晓，《神奇四侠》的漫画起先在国内也并不为众人所知，但是电影提升了他们的知名度。从影片的视听效果来看，《钢铁侠》成为继《蜘蛛侠》之后的又一部动漫改编的科幻大片绝对已成定势。,5.0,2015-09-27 15:29:23
一只海水淹死的鱼,,钢铁侠与蜘蛛侠是我最爱的漫威作品里的两个角色，一个在于平凡一个在于不同凡响,5.0,2015-09-26 22:17:06
michael88wen,,我喜欢的类型，喜欢,5.0,2015-09-26 16:40:31
Motto,兰州,当漫威迷看到托尼穿上钢铁铠甲的那一刻 相信都会为之兴奋,4.5,2015-07-24 15:48:59
和世寂人,,不好意思我是小罗伯特唐尼的粉丝。,4.5,2015-07-16 21:54:16
VeraTaurus,,I am Iron Man,4.5,2015-07-14 09:51:57
袁哥,,最棒的一部钢铁侠！,0.0,2015-07-12 21:01:55
WheelOfDestiny,武汉,小罗伯特唐尼,4.5,2015-07-10 20:22:56
Summer1997,,小罗布特帅的！,4.0,2015-07-05 15:12:34
HULK,芜湖,漫威世界开篇之作，必须10分,5.0,2015-07-05 12:24:14
林小花儿,,一个高富帅的成长史,5.0,2015-06-26 22:25:14
性感女皇,广州,不錯非常好看,5.0,2015-06-17 01:54:23
光年翼落,哈尔滨,看过了3才回来补1，了解一下史塔克是如何成为钢铁侠的。当花花公子感受到了拯救世界的大任，突然就像变了一个人。,4.0,2015-06-16 19:44:47
两全,福州,视觉冲击不是特别的震撼，剧情也没有多大的新颖度，算是一部中规中矩的科幻电影。,3.0,2015-06-13 07:53:03
CCLisa9,重庆,喜欢看这类的电影！打得激烈，好看！,4.0,2015-06-12 07:47:10
summer赵夏天,天津,钟情于大叔 太像吴秀波了,4.5,2015-06-11 08:49:28
金牛怪阿姨,成都,**就是有钱你打我啊,4.0,2015-06-06 01:33:35
徐小羿,,剧情合理，结构完整。很棒,5.0,2015-06-05 12:52:26
粘人无尾熊,,大概拍得太早了，有些地方看得，呃，你懂的……,4.5,2015-05-11 02:38:19
毛子MT,,开山之作，还不错,4.0,2015-05-11 01:35:22
NoOne,,帅到没朋友!!!,4.5,2015-05-10 16:29:04
Time丿L,临夏,喜欢主角的性格和做事方式。英雄也有英雄的生活,4.5,2015-05-08 10:06:40
宋丁丁,,大爱唐尼，不需多言,4.0,2015-05-07 19:23:00
孟婆汤0526,重庆,爆爱小罗伯特唐尼，各种高能！潇洒又情深！,4.0,2015-05-07 14:54:31
莋怪,合肥,钢铁侠长得像某人,5.0,2015-05-07 09:19:43
Lydia739,,第一部真是佳作。。。主人公经过一系列的事件后。才反思自己做武器的初衷。慢慢成长。但是偶尔还是有点傲娇。但是不得不说钢铁侠的出现起初的目的只是保护自己。而没有如此浓重的英雄主义色彩,5.0,2015-05-07 03:37:53
lowthepunchline,南京,漫威的都不错,4.5,2015-05-06 20:24:22
houcathy,,钢铁侠绝逼是我的理想型！,5.0,2015-05-04 10:08:47
zkl5201314,,这部电影很好看,5.0,2015-05-03 20:19:27
卡妙,,有技术含量，也比较接近真实,5.0,2015-05-03 15:34:55
平起平坐OL,,钢铁侠的老爸是美国队长得工程师,4.0,2015-05-03 10:46:08
muffin,,iron的成名之作，唐尼也是因此红遍大江南北，把钢铁侠的形象刻画得十分精准,3.5,2015-05-02 21:33:52
_qqzxd1430521791,,好看，现在电影院还放吗,5.0,2015-05-02 07:10:38
