布鲁斯·哥超有钱·韦恩,龙岩,最后洛基的那一幕占领阿斯加德………………天呐真的是诸神的黄昏剧情的彩蛋！！！期待雷神第三部,4.5,2016-08-17 15:23:32
zjl1540,长沙,好看，很喜欢，没让我失望,4.5,2016-08-16 18:27:03
songjbo,重庆,不错哦，值得一看,4.5,2016-08-16 08:01:48
海风吹小强哥,北京,漫威出品，必是精品,5.0,2016-08-05 16:37:41
六弔花,天津,超级英雄片一步也不能错过,5.0,2016-05-31 17:17:06
DreamGirLBeal_鉋,东莞,來說也不能把柄⋯⋯,5.0,2016-05-30 23:17:53
阿fur,北京,还是依然精彩！,5.0,2016-05-29 23:50:07
lz龙文章,淄博,把漫威穿起来了,4.0,2016-05-29 10:16:49
温柔的季先生,郑州,棒棒哒，超爱这个系列,5.0,2016-05-26 16:09:10
在希望的田野,,霸气逗比的铁锤哥,4.5,2016-05-24 18:16:49
郑君,,漫威世界无可抵挡,5.0,2016-05-22 21:49:53
XxoO煒爺,深圳,不记得到底咋回事了。不过当时记得好看！,5.0,2016-05-21 13:34:34
SingleStrong,镇江,好看，三维效果很好！,4.5,2016-05-21 13:31:32
公民吴小普,,《雷神2：黑暗世界》：从个人的角度而言，不太喜欢锤哥的风格，但全片在视效上可谓是亮瞎双眼。在洛基被作为战犯送回神域后，可谓是生活发生了巨大的变化，锤哥也在地球找回了女友。而锤哥和洛基的感情（ji qing）线也是最大的看点。  综合评分：8.1分,4.0,2016-05-19 18:33:41
斌少__1985,恩施,很不错。 还是比较喜欢,4.0,2016-05-19 13:47:55
朱寿龙,无锡,超喜欢的电影,5.0,2016-05-19 08:40:56
qEv102150830,杭州,不要错过！！！,4.5,2016-05-18 18:48:16
大鸟,,洛基就是会忽悠,5.0,2016-05-16 00:01:06
星辰sama,成都,炒鸡好看。。。。。,5.0,2016-05-15 12:23:30
a491091119,上海,画面很真实。赞\(≧▽≦)/,5.0,2016-03-25 10:47:06
如果马会飞,重庆,男主角不错噢,3.0,2016-03-22 12:52:15
Evan_潜,深圳,商业片，剧情毫无创新，特效也一般般。,3.5,2016-03-19 12:57:37
卷福抖森控,,冲着loki去的，非常赞的演技！高颜值，完美的特效，期待雷神3,5.0,2016-03-19 00:59:32
Angelo369,重庆,看完就忘完了,2.0,2016-03-18 15:29:41
流小克,重庆,雷神的整个世界都被洛基占领了，波特曼算神马,3.5,2016-03-18 13:23:37
exk236341735,东莞,好@@@@@@,0.0,2016-03-17 14:05:23
英雄王者,,会欣赏的人才懂得,5.0,2016-03-17 10:50:28
likeng11,重庆,开外挂的雷神来了,5.0,2016-03-15 16:52:39
Martian,,怎么说呢，比较喜欢抖森,4.0,2016-03-14 21:15:38
Mr.灯火辽原,嘉兴,不错，挺好看的。。。。。。，,5.0,2016-03-14 19:28:08
shan_梁平,杭州,忘了看的什么,3.0,2016-03-13 19:09:36
Natalie,杭州,画面震撼，音响效果非常棒,3.5,2016-03-13 16:22:14
林火钩沉,北京,这部片子叫做洛基人人喊打⋯但我真的好喜欢Loki哈哈,3.5,2016-03-12 12:44:17
chirleyli,深圳,效果很不错，男主角好帅气,4.0,2016-03-11 22:46:27
SUISUI,,最爱loki,5.0,2016-02-19 20:37:52
庄晓静,合肥,剧情还行，不知道该如何评，因为大片都是这个样子,4.0,2016-02-19 16:36:47
zOG154834692,福州,很好，惊喜之作。,4.0,2016-02-19 00:43:01
mLz672691209,,一般，不是很好,3.0,2016-02-19 00:21:45
超哥,,雷神猴赛雷对抗远古入侵！,4.5,2016-02-18 19:02:21
萧仅,,不错的科幻片，虽然情节老套，但影片制作技术的进步，让电影的可观性增强不少。,4.0,2016-02-17 16:22:16
cpc7041707827435,重庆,还不错 效果还可以,4.0,2016-02-17 11:01:56
butterfly104,深圳,帮同事团的！,5.0,2016-02-15 14:49:30
作秀,重庆,好看、必须看完第一部才能明白,5.0,2016-02-15 00:35:30
乱城野风,苏州,不错，视觉效果,5.0,2016-02-14 15:44:20
olivelzz,,好看，期待下一部,4.0,2016-02-13 18:20:14
JiZ18623636302,重庆,好好看 我也好想拥有一把雷锤 哈哈哈 雷神特别帅 电影效果做的也很棒 总之值回票价,4.0,2016-02-13 14:00:54
老肖无解,深圳,感觉没有第一部好看,2.5,2016-02-13 00:12:43
狐狸也是仙,单县,每个人都有英雄情节,4.5,2016-02-11 20:55:53
Skye_Daisy,哈尔滨,支持漫威所有电影,5.0,2016-02-10 17:58:44
张凯462,厦门,好看的电影！没说的,4.5,2016-01-21 22:28:20
lisongdg,,不错，还是那么不错,4.0,2016-01-21 18:10:49
glS44909873,杭州,很久之前的，一直忘了评论，电影 不错...,5.0,2016-01-20 21:07:07
pJu925625466,福州,还不错，比第一部好看,4.0,2016-01-19 13:03:51
wattsliu,深圳,我喜欢的爆米花电影,4.5,2016-01-19 12:22:21
試zhe莣..記,,比第一部好看！,4.5,2016-01-18 20:19:44
chengyunjiayou,北京,值得去看的一部电影,4.5,2016-01-18 17:51:04
芋头love3vae,,比上一部好很多。勉强可以算是一部合格的漫改电影了。不知道为啥，这一部女主狂刷存在感，大锤和基妹被打我都心疼的好伐！他们的娘都因为保护你而死了，你一脸面瘫毫无愧疚感激是什么鬼？,3.5,2016-01-18 15:57:24
跑向丛林,,还是大片水准，可惜没新的看点,5.0,2016-01-18 13:18:59
曾伟杰482,深圳,剧情还是很牵强，没什么味道。兄弟之情和爱情都是乱糟糟的，果然是神才能玩得起。但是，特效还是棒棒哒。,3.0,2016-01-18 11:17:07
